Dept.,Crs.,Sections,E/En,Prov.,R/O,Author,Title,Vl,Ed,Publisher,Cp,B,Price,Category,Picture,tax_status,tax_class,,Default
RE,321,OC1,100,75,R,BROWN J,ESSENTIAL WRITINGS,,,OXFORD,,P,19.95,Textbook->Religion & Culture->300,RE321OC102.JPG,taxable,standard-rate,,
RE,321,OC1,100,75,R,PAREKH B,GANDHI A VERY SHORT INTRODUCTION,,,OXFORD,,P,11.95,Textbook->Religion & Culture->300,RE321OC103.JPG,taxable,standard-rate,,
RE,321,OC1,100,75,R,GANDHI ET AL,HIND SWARAJ AND OTHER WRITINGS,,2,NACS,,P,37.4,Textbook->Religion & Culture->300,RE321OC104.JPG,taxable,standard-rate,,
RE,321,OC1,100,75,R,GANDHI M,GHANDI AN AUTIOBIOGRAPHY,,1,FITZ,,P,16.95,Textbook->Religion & Culture->300,RE321OC105.JPG,taxable,standard-rate,,
RE,335,OC1,50,45,R,BORG M,JESUS UNCOVERING THE LIFE,,,HARPER,,P,17.99,Textbook->Religion & Culture->300,RE335OC101.JPG,taxable,standard-rate,,
RE,335,OC1,50,45,R,SANDERS,HISTORICAL FIGURE OF JESUS,,,CANBOOK,,P,19.95,Textbook->Religion & Culture->300,RE335OC102.JPG,taxable,standard-rate,,
RE,335,OC1,50,45,R,CROOK,PARALLEL GOSPELS,,,OXFORD,,H,49.5,Textbook->Religion & Culture->300,RE335OC103.JPG,taxable,standard-rate,,
RE,335,OC1,50,45,R,TATUM,IN QUEST OF JESUS,,,NACS,,P,27.5,Textbook->Religion & Culture->300,RE335OC104.JPG,taxable,standard-rate,,
RE,337,OC1,75,30,R,N/A,RE 337 ONLINE LEARNING COURSE PACKAGE,,,WLUPS,,P,49.5,Textbook->Religion & Culture->300,RE337OC101.JPG,taxable,standard-rate,,*
RE,337,OC1,75,22,R,MORGAN K,REACHING FOR THE MOON,,,CDS,20,T,35,Textbook->Religion & Culture->300,RE337OC102.JPG,taxable,standard-rate,,
RE,337,OC1,75,22,R,CRANE,BONES OF THE MASTER,,,RANDOM,,P,23,Textbook->Religion & Culture->300,RE337OC103.JPG,taxable,standard-rate,,
RE,348,A,50,0,R,NA,RE 348A COURSE PACKAGE,,,WLUPS,,P,0,Textbook->Religion & Culture->300,RE348A01.JPG,taxable,standard-rate,,*
RE,348,A,50,22,R,PALMER M,FREUD AND JUNG ON RELIGION,,,LOGIN,19,P,46.5,Textbook->Religion & Culture->300,RE348A02.JPG,taxable,standard-rate,,
RE,348,A,50,22,R,STORR,ESSENTIAL JUNG US ED,,,U CALIF,,P,28.55,Textbook->Religion & Culture->300,RE348A03.JPG,taxable,standard-rate,,
RE,348,A,50,22,R,FREUD S,FUTURE OF AN ILLUSION,,,BROADVIEW,20,P,13.95,Textbook->Religion & Culture->300,RE348A04.JPG,taxable,standard-rate,,
RE,348,OC1,100,75,R,N/A,RE 348 ONLINE LEARNING COURSE PACKAGE,,,WLUPS,,P,18.95,Textbook->Religion & Culture->300,RE348OC101.JPG,taxable,standard-rate,,
RE,348,OC1,100,80,R,JONES,TERROR AND TRANSFORMATION,,,LOGIN,,P,29.95,Textbook->Religion & Culture->300,RE348OC102.JPG,taxable,standard-rate,,
RE,366,A,60,10,R,CAVANAUGH W,MYTH OF RELIGIOUS VIOLENCE,,,OXFORD,20,H,54.95,Textbook->Religion & Culture->300,RE366A01.JPG,taxable,standard-rate,,
RE,366,A,60,10,R,JUERGENSM M,TERROR IN THE MIND OF GOD,,3R,U CALIF,,P,32.95,Textbook->Religion & Culture->300,RE366A02.JPG,taxable,standard-rate,,
RE,374,A,75,45,R,KNUST J,UNPROTECTED TEXTS,,,HARPER,20,P,17.99,Textbook->Religion & Culture->300,RE374A01.JPG,taxable,standard-rate,,
RE,374,A,75,45,R,FOUCAULT M,HISTORY OF SEXUALITY,,,RANDOM,,P,14,Textbook->Religion & Culture->300,RE374A02.JPG,taxable,standard-rate,,
RE,374,A,75,45,R,ENDSJO D,SEX AND RELIGION TEACHINGS AND TABOOS IN THE H,,,NACS,,,35,Textbook->Religion & Culture->300,RE374A03.JPG,taxable,standard-rate,,*
RE,407,@A,25,30,R,SENDAK M,WHERE THE WILD THINGS ARE,,,HARPER,,,9.95,Textbook->Religion & Culture->400,RE407@A01.JPG,taxable,standard-rate,,
RE,407,@A,25,30,R,FISHER M,RELIGION IN THE TWENT FIRST CENTURY,,,PEARSON,19,P,25.95,Textbook->Religion & Culture->400,RE407@A02.JPG,taxable,standard-rate,,
RE,407,@A,25,30,R,TAN A,OPPOSITE OF FATE MEMORIES OF A WRITING LIFE,,,CANBOOK,20,P,17.5,Textbook->Religion & Culture->400,RE407@A03.JPG,taxable,standard-rate,,
RE,407,@A,25,30,R,AHMED L,A BORDER PASSAGE FROM CAIRO TO AMERICA A WOMEN,,,CANBOOK,19,P,17,Textbook->Religion & Culture->400,RE407@A04.JPG,taxable,standard-rate,,*
RE,407,@A,25,30,R,NORTHEY ET AL,MAKING SENSE OF RELIGIOUS STUDIES,,1,OXFORD,20,P,29.95,Textbook->Religion & Culture->400,RE407@A05.JPG,taxable,standard-rate,,
RE,407,@A,25,170,R,NYE M,RELIGION THE BASICS 2ND,,2,LOGIN,20,P,25.95,Textbook->Religion & Culture->400,RE407@A06.JPG,taxable,standard-rate,,
RE,449G,A,40,0,R,NA,RE 449G-A/RE 632P-A COURSE PACKAGE,,,WLUPS,,P,24.95,Textbook->Religion & Culture->400,RE449GA01.JPG,taxable,standard-rate,,
RE,449G,A,40,7,R,LINDEN I,GLOBAL CATHOLICISM TOWARDS A NETWORKED CHURCH,,2,OXFORD,,H,32.5,Textbook->Religion & Culture->400,RE449GA02.JPG,taxable,standard-rate,,
RE,449G,A,40,7,R,SMITH D,HINDUISM AND MODERNITY,,,WILEY,,P,56.99,Textbook->Religion & Culture->400,RE449GA03.JPG,taxable,standard-rate,,
RE,449G,A,40,7,R,WERNER ET AL,ISLAM IN THE WORLD TODAY A HANDBOOK OF POLITIC,,,CORNELL,,H,109.95,Textbook->Religion & Culture->400,RE449GA04.JPG,taxable,standard-rate,,
RE,449G,A,40,7,R,MCHALE S,PRINT AND POWER,,,NACS,,P,30.95,Textbook->Religion & Culture->400,RE449GA05.JPG,taxable,standard-rate,,
RE,632N,A,15,0,R,NA,RE 632N-A COURSE PACKAGE,,,WLUPS,,P,48.95,Textbook->Religion & Culture->600,RE632NA01.JPG,taxable,standard-rate,,
RE,632N,A,15,5,O,DANIELS D,ESSENTIAL ENNEAGRAM,,,HARPER,20,P,13.99,Textbook->Religion & Culture->600,RE632NA02.JPG,taxable,standard-rate,,
RE,632N,A,15,5,O,STEVENS A,JUNG A VERY SHORT INTRODUCTIOM,,,OXFORD,,P,11.95,Textbook->Religion & Culture->600,RE632NA03.JPG,taxable,standard-rate,,
RE,632N,A,15,5,O,CAPPS D,FREUD & FREUDIANS ON RELIGION,,,YALE,,,27.5,Textbook->Religion & Culture->600,RE632NA04.JPG,taxable,standard-rate,,
RE,632N,A,15,5,R,FREUD S,FUTURE OF AN ILLUSION,,,NACS,19,P,15.35,Textbook->Religion & Culture->600,RE632NA05.JPG,taxable,standard-rate,,
RE,632N,A,15,5,O,SAMUELS,CRITICAL DICTIONARY OF JUNGIAN ANALYSIS,,,TAYLOR,,P,48.5,Textbook->Religion & Culture->600,RE632NA06.JPG,taxable,standard-rate,,
RE,632N,A,15,5,R,RISO D,WISDOM OF THE ENNEAGRAM,,,RANDOM,20,P,25.95,Textbook->Religion & Culture->600,RE632NA07.JPG,taxable,standard-rate,,
RE,632N,A,15,5,O,JUNG C G,MEMORIES DREAMS REFLECTIONS,,,RANDOM,,P,19.95,Textbook->Religion & Culture->600,RE632NA08.JPG,taxable,standard-rate,,
RE,632N,A,15,22,O,STORR,ESSENTIAL JUNG US ED,,,U CALIF,,P,28.55,Textbook->Religion & Culture->600,RE632NA09.JPG,taxable,standard-rate,,
RE,632N,A,15,5,R,HIRSH & KISE,SOUL TYPES,,,FORTRESS,,P,16.5,Textbook->Religion & Culture->600,RE632NA10.JPG,taxable,standard-rate,,
RE,632N,A,15,5,O,COPPS,RELIGION SOCIETY AND PSYCHOANALYSIS,,,CDS,,P,53,Textbook->Religion & Culture->600,RE632NA11.JPG,taxable,standard-rate,,
RE,632N,A,15,5,O,HIRSCH S,LOOKING AT TYPE WITH SPIRITUALITY,,,PSP,,P,12.2,Textbook->Religion & Culture->600,RE632NA12.JPG,taxable,standard-rate,,
RE,632N,A,15,5,R,MARTIN,LOOKING AT TYPE THE FUNDAMENTALS,,,PSP,,P,14,Textbook->Religion & Culture->600,RE632NA13.JPG,taxable,standard-rate,,*
RE,632N,A,15,0,R,N/A,STEP 1 SCOREABLE FORM M,,,PSP,,P,16,Textbook->Religion & Culture->600,RE632NA14.JPG,taxable,standard-rate,,*
RE,632N,A,15,5,R,CARDINAL M,WORDS TO SAY IT,,,VVG,,P,36,Textbook->Religion & Culture->600,RE632NA15.JPG,taxable,standard-rate,,
RE,632N,A,15,80,R,JONES,TERROR AND TRANSFORMATION,,,LOGIN,,P,34.5,Textbook->Religion & Culture->600,RE632NA16.JPG,taxable,standard-rate,,
RE,632P,A,15,0,R,NA,RE 449G-A/RE 632P-A COURSE PACKAGE,,,WLUPS,,P,24.95,Textbook->Religion & Culture->600,RE632PA.JPG,taxable,standard-rate,,
SK,500,1,23,0,R,NA,SK 500 1 & 2 COURSE PACKAGE,,,WLUPS,,P,82.95,Textbook->Social Work->500,SK500101.JPG,taxable,standard-rate,,
SK,500,1,23,38,R,ROBBINS ET AL,CONTEMPORAY HUMAN BEHAVIOUR THEORY 3RD,,3,PEARSON,,P,145.95,Textbook->Social Work->500,SK500102.JPG,taxable,standard-rate,,
SK,500,1,23,55,R,JOHNSON ET AL,FORMULATION IN PSYCHOLOGY AND PSYCHOTHERAPY 2N,,,LOGIN,,P,59.5,Textbook->Social Work->500,SK500103.JPG,taxable,standard-rate,,
SK,500,2,23,0,R,NA,SK 500 1 & 2 COURSE PACKAGE,,,WLUPS,,P,82.95,Textbook->Social Work->500,SK500201.JPG,taxable,standard-rate,,
SK,500,2,23,38,R,ROBBINS ET AL,CONTEMPORAY HUMAN BEHAVIOUR THEORY 3RD,,3,PEARSON,,P,145.95,Textbook->Social Work->500,SK500202.JPG,taxable,standard-rate,,
SK,500,2,23,55,R,JOHNSON ET AL,FORMULATION IN PSYCHOLOGY AND PSYCHOTHERAPY 2N,,,LOGIN,,P,59.5,Textbook->Social Work->500,SK500203.JPG,taxable,standard-rate,,
SK,500,3,23,38,O,ROBBINS ET AL,CONTEMPORAY HUMAN BEHAVIOUR THEORY 3RD,,3,PEARSON,,P,145.95,Textbook->Social Work->500,SK500301.JPG,taxable,standard-rate,,
SK,500,3,23,13,O,COADY N,THEORETICAL PERSPECTIVES FOR DIRECT SOCIAL WOR,,,LOGIN,,P,88.5,Textbook->Social Work->500,SK500302.JPG,taxable,standard-rate,,
SK,500,4,23,0,R,N/A,SK 500 REQUIRED COURSE PACK,,,WLUPS,,P,70.95,Textbook->Social Work->500,SK500401.JPG,taxable,standard-rate,,
SK,500,4,23,55,R,JOHNSON ET AL,FORMULATION IN PSYCHOLOGY AND PSYCHOTHERAPY 2N,,,LOGIN,,P,59.5,Textbook->Social Work->500,SK500402.JPG,taxable,standard-rate,,
SK,501,1,0,73,R,BLOCK P,COMMUNITY THE STRUCTURE OF BELONGING,,,RAIN,,P,23.95,Textbook->Social Work->500,SK5011.JPG,taxable,standard-rate,,
SK,501,2,0,73,R,BLOCK P,COMMUNITY THE STRUCTURE OF BELONGING,,,RAIN,,P,23.95,Textbook->Social Work->500,SK5012.JPG,taxable,standard-rate,,
SK,501,3,0,73,R,BLOCK P,COMMUNITY THE STRUCTURE OF BELONGING,,,RAIN,,P,23.95,Textbook->Social Work->500,SK5013.JPG,taxable,standard-rate,,
SK,501,4,0,73,R,BLOCK P,COMMUNITY THE STRUCTURE OF BELONGING,,,RAIN,,P,23.95,Textbook->Social Work->500,SK5014.JPG,taxable,standard-rate,,
SK,522,1,40,0,R,NA,SK 522 1&3 COURSE PACKAGE,,,WLUPS,,P,0,Textbook->Social Work->500,SK522101.JPG,taxable,standard-rate,,*
SK,522,1,40,12,O,CARLAT D,PSYCHIATRIC INTERVIEW,,3,LOGIN,20,P,60.5,Textbook->Social Work->500,SK522102.JPG,taxable,standard-rate,,
SK,522,2,20,15,R,BERTOLION,STRENGTHS BASED ENGAGEMENT AND PRACTICE CREATI,,1,PEARSON,,P,118.85,Textbook->Social Work->500,SK5222.JPG,taxable,standard-rate,,
SK,522,3,40,12,O,CARLAT D,PSYCHIATRIC INTERVIEW,,3,LOGIN,20,P,60.5,Textbook->Social Work->500,SK5223.JPG,taxable,standard-rate,,
SK,522,4,20,28,R,SHEBIB B,CHOICES INTERVIEWING AND COUNSELLING 5TH,,5,PEARSON,20,,126.95,Textbook->Social Work->500,SK522401.JPG,taxable,standard-rate,,
SK,522,4,20,33,R,BOG M,SOCIAL WORK PRACTICE CONCEPTS PROCESSES AND IN,,,CDS,,P,36,Textbook->Social Work->500,SK522402.JPG,taxable,standard-rate,,
SK,522,5,20,0,R,NA,CLIENT RIGHTS PROJECT,,,CAV,,P,2,Textbook->Social Work->500,SK522501.JPG,taxable,standard-rate,,
SK,522,5,20,28,R,SHEBIB B,CHOICES INTERVIEWING AND COUNSELLING 5TH,,5,PEARSON,20,,126.95,Textbook->Social Work->500,SK522502.JPG,taxable,standard-rate,,
SK,522,5,20,33,R,BOG M,SOCIAL WORK PRACTICE CONCEPTS PROCESSES AND IN,,,CDS,,P,36,Textbook->Social Work->500,SK522503.JPG,taxable,standard-rate,,
SK,621,1,40,0,R,N/A,SK 621 1 & 5 COURSE PACKAGE,,,WLUPS,,,16.95,Textbook->Social Work->600,SK621101.JPG,taxable,standard-rate,,
SK,621,1,40,100,R,MANDELL,REVISITING THE USE OF SELF,,,CSPI,,P,49.95,Textbook->Social Work->600,SK621102.JPG,taxable,standard-rate,,
SK,621,2,20,100,R,MANDELL,REVISITING THE USE OF SELF,,,CSPI,,P,49.95,Textbook->Social Work->600,SK6212.JPG,taxable,standard-rate,,
SK,621,3,20,100,R,MANDELL,REVISITING THE USE OF SELF,,,CSPI,,P,49.95,Textbook->Social Work->600,SK6213.JPG,taxable,standard-rate,,
SK,621,5,20,100,R,MANDELL,REVISITING THE USE OF SELF,,,CSPI,,P,49.95,Textbook->Social Work->600,SK6215.JPG,taxable,standard-rate,,
SK,621,6,20,100,R,MANDELL,REVISITING THE USE OF SELF,,,CSPI,,P,49.95,Textbook->Social Work->600,SK6216.JPG,taxable,standard-rate,,
SK,621,7,20,100,R,MANDELL,REVISITING THE USE OF SELF,,,CSPI,,P,49.95,Textbook->Social Work->600,SK6217.JPG,taxable,standard-rate,,
SK,644,1,25,20,R,BOPP,RECREATING THE WORLD A PRACTICAL GUIDE TO BUIL,,2,FWC,,,37.5,Textbook->Social Work->600,SK6441.JPG,taxable,standard-rate,,
SK,645,1,25,20,R,WILSON,RESEARCH IS CEREMONY: INDIGENOUS RESEARCH METH,,,BRUNSWICK/,20,,21.95,Textbook->Social Work->600,SK645101.JPG,taxable,standard-rate,,
SK,645,1,25,20,R,ABSOLON K,KAANDOSSIWIN HOW WE COME TO KNOW,,,BRUNSWICK/,20,P,19.95,Textbook->Social Work->600,SK645102.JPG,taxable,standard-rate,,
SK,646,1,25,10,R,NABIGON H,HOLLOW TREE,,,MCGILL,,P,17.95,Textbook->Social Work->600,SK646101.JPG,taxable,standard-rate,,
SK,646,1,25,12,R,BASKIN C,STRONG HEALPERS TEACHINGS,,,CSPI,20,,39.95,Textbook->Social Work->600,SK646102.JPG,taxable,standard-rate,,
SK,646,1,25,10,R,HART M,SEEKING MINO PIMATISIWIN,,,BRUNSWICK/,,P,21.95,Textbook->Social Work->600,SK646103.JPG,taxable,standard-rate,,
SK,646,1,25,10,R,BRUYERE G,WICIHITOWIN ABORIGINAL SOCIAL WORK IN CANADA,,,BRUNSWICK/,20,P,34.95,Textbook->Social Work->600,SK646104.JPG,taxable,standard-rate,,
SK,651,1,25,15,R,SALEEBEY D,STRENGTHS PERSPECTIVE IN SOCIAL PRACTICE,,6,PEARSON,,P,110.95,Textbook->Social Work->600,SK651101.JPG,taxable,standard-rate,,
SK,651,1,25,0,R,NA,SK 651 COURSE PACKAGE,,,WLUPS,,P,61.95,Textbook->Social Work->600,SK651102.JPG,taxable,standard-rate,,
SK,651,1,25,13,O,COADY N,THEORETICAL PERSPECTIVES FOR DIRECT SOCIAL WOR,,,LOGIN,,P,88.5,Textbook->Social Work->600,SK651103.JPG,taxable,standard-rate,,
SK,651,1,25,5,O,NA,DIAGNOSTIC STATISTICAL MANUAL MENTAL DISORDERS,,5,LOGIN,,,163.95,Textbook->Social Work->600,SK651104.JPG,taxable,standard-rate,,
SK,651,1,25,15,R,GREENBERGER,MIND OVER MOOD,,,LOGIN,,P,27.5,Textbook->Social Work->600,SK651105.JPG,taxable,standard-rate,,
SK,651,1,25,5,O,GILL E,HEALING POWER OF PLAY,,,LOGIN,19,P,33.5,Textbook->Social Work->600,SK651106.JPG,taxable,standard-rate,,
SK,651,1,25,5,O,BISHOP A,BECOMING AN ALLY 2ND,,,BRUNSWICK/,,P,27.95,Textbook->Social Work->600,SK651107.JPG,taxable,standard-rate,,
SK,651,1,25,5,O,MCGOLDRICK,ETHNICITY AND FAMILY THERAPY,,,LOGIN,20,H,108.95,Textbook->Social Work->600,SK651108.JPG,taxable,standard-rate,,
SK,651,1,25,15,R,BARLOW D H,CLINICAL HANDBOOK OF PSYCHOLOGICAL DISORDERS,,,LOGIN,,P,93.5,Textbook->Social Work->600,SK651109.JPG,taxable,standard-rate,,
SK,651,2,25,8,R,MCWILLIAMS N,PSYCHOANALYTIC DIAGNOIS,,,LOGIN,20,H,68.5,Textbook->Social Work->600,SK6512.JPG,taxable,standard-rate,,
SK,651,3,50,0,R,NA,SK 651 3&4 COURSE PACKAGE,,,WLUPS,,P,0,Textbook->Social Work->600,SK6513.JPG,taxable,standard-rate,,*
SK,651,4,50,0,R,NA,SK 651 3&4 COURSE PACKAGE,,,WLUPS,,P,0,Textbook->Social Work->600,SK6514.JPG,taxable,standard-rate,,*
SK,680,1,25,10,R,WHARF ET AL,CONNECTING POLICY TO PRACTICE IN HUMAN SERVICE,3,,OXFORD,,,63.95,Textbook->Social Work->600,SK6801.JPG,taxable,standard-rate,,
SK,790,1,10,20,R,ABSOLON K,KAANDOSSIWIN HOW WE COME TO KNOW,,,BRUNSWICK/,20,P,19.95,Textbook->Social Work->700,SK7901.JPG,taxable,standard-rate,,
SL,100,OC1,50,65,R,TURNER,CANADIAN SOCIAL WELFARE,,6,PEARSON,,P,126.95,Textbook->Social Welfare->100,SL100OC1.JPG,taxable,standard-rate,,
SL,100,OC3,50,65,R,TURNER,CANADIAN SOCIAL WELFARE,,6,PEARSON,,P,126.95,Textbook->Social Welfare->100,SL100OC3.JPG,taxable,standard-rate,,
SP,100,@A,120,400,R,JARVIS ET AL,HOLA AMIGOS PACKAGE,,2,NELSON,,,169.95,Textbook->Spanish->100,SP100@A.JPG,taxable,standard-rate,,
SP,101,A,0,400,R,JARVIS ET AL,HOLA AMIGOS PACKAGE,,2,NELSON,,,169.95,Textbook->Spanish->100,SP101A.JPG,taxable,standard-rate,,
SP,101,B,0,400,R,JARVIS ET AL,HOLA AMIGOS PACKAGE,,2,NELSON,,,169.95,Textbook->Spanish->100,SP101B.JPG,taxable,standard-rate,,
SP,101,C,0,400,R,JARVIS ET AL,HOLA AMIGOS PACKAGE,,2,NELSON,,,169.95,Textbook->Spanish->100,SP101C.JPG,taxable,standard-rate,,
SP,201,A,275,115,R,BLANCO ET AL,IMAGINA/SUPERSITE/WRKB,,2,OXFORD,,P,197.95,Textbook->Spanish->200,SP201A.JPG,taxable,standard-rate,,
SP,201,B,275,115,R,BLANCO ET AL,IMAGINA/SUPERSITE/WRKB,,2,OXFORD,,P,197.95,Textbook->Spanish->200,SP201B.JPG,taxable,standard-rate,,
SP,201,C,275,115,R,BLANCO ET AL,IMAGINA/SUPERSITE/WRKB,,2,OXFORD,,P,197.95,Textbook->Spanish->200,SP201C.JPG,taxable,standard-rate,,
SP,222,A,55,25,R,MUJICA BARBARA,TEXTO Y VIDA INTRODUCCION A LA LITERATURA ESPA,,1,WILEY,,H,152.95,Textbook->Spanish->200,SP222A.JPG,taxable,standard-rate,,
SP,301,A,45,40,R,NA,REVISTA 4TH STUDENT EDITION,,,VISTA,,,116.9,Textbook->Spanish->300,SP301A.JPG,taxable,standard-rate,,
SP,303,A,35,18,R,SCOTT ET AL,EXITO COMERIAL STUDENT ACTIVITIES MANUA 5TH,,5,NELSON,,P,121.95,Textbook->Spanish->300,SP303A01.JPG,taxable,standard-rate,,
SP,303,A,35,16,R,SCOTT ET AL,EXITO COMERCIAL 5TH,,5,NELSON,,P,176.95,Textbook->Spanish->300,SP303A02.JPG,taxable,standard-rate,,
SP,365,A,40,0,R,N/A,SP 365 A COURSE PACKAGE,,,WLUPS,,P,15.95,Textbook->Spanish->300,SP365A.JPG,taxable,standard-rate,,
SP,438F,A,30,0,R,NA,SP438F-A COURSE PACKAGE,,,WLUPS,,P,22.95,Textbook->Spanish->400,SP438FA.JPG,taxable,standard-rate,,
SY,101,A,200,525,R,HENSLIN,SOCIOLOGY A DOWN TO EARTH APPROACH/MY SOC LAB/,,6,PEARSON,,P,119.95,Textbook->Sociology->100,SY101A.JPG,taxable,standard-rate,,
SY,101,B,200,525,R,HENSLIN,SOCIOLOGY A DOWN TO EARTH APPROACH/MY SOC LAB/,,6,PEARSON,,P,119.95,Textbook->Sociology->100,SY101B.JPG,taxable,standard-rate,,
SY,101,C,0,525,R,HENSLIN,SOCIOLOGY A DOWN TO EARTH APPROACH/MY SOC LAB/,,6,PEARSON,,P,119.95,Textbook->Sociology->100,SY101C.JPG,taxable,standard-rate,,
SY,101,D,200,350,R,BRYM& LIE,INTRODUCTION TO SOCIOLOGY/PLUS,,,NELSON,,,100.95,Textbook->Sociology->100,SY101D.JPG,taxable,standard-rate,,
SY,101,E,200,350,R,BRYM& LIE,INTRODUCTION TO SOCIOLOGY/PLUS,,,NELSON,,,100.95,Textbook->Sociology->100,SY101E.JPG,taxable,standard-rate,,
SY,101,H,0,525,R,HENSLIN,SOCIOLOGY A DOWN TO EARTH APPROACH/MY SOC LAB/,,6,PEARSON,,P,119.95,Textbook->Sociology->100,SY101H.JPG,taxable,standard-rate,,
SY,101,OC1,100,85,R,RAVELLI & WEBBE,EXPLORING SOCIOLOGY 2/E W/MYSOCLAB + ETEXT,,2N,PEARSON,,P,144.95,Textbook->Sociology->100,SY101OC1.JPG,taxable,standard-rate,,
SY,102,A,50,30,R,HALE S,CONTESTED SOCIOLOGY RETHINKING CANADIAN EXPERI,,,PEARSON,20,P,133.4,Textbook->Sociology->100,SY102A01.JPG,taxable,standard-rate,,
SY,102,A,50,35,R,IRWIN D,SO WHERES YOUR THESIS,,,NELSON,,P,37.95,Textbook->Sociology->100,SY102A02.JPG,taxable,standard-rate,,
SY,102,A,50,15,O,CUFF ET AL,PERSPECTIVES IN SOCIOLOGY 5TH,,5,LOGIN,,P,62.95,Textbook->Sociology->100,SY102A03.JPG,taxable,standard-rate,,
SY,102,A,50,25,O,"NATHAN, REBEKAH",MY FRESHMAN YEAR: WHAT A PROFESSOR LEARNED BY,,,CORNELL,20,P,28.95,Textbook->Sociology->100,SY102A04.JPG,taxable,standard-rate,,
SY,102,A,50,30,O,CHERNYSHEV N,WHAT IS TO BE DONE,,,CORNELL,,P,25.95,Textbook->Sociology->100,SY102A05.JPG,taxable,standard-rate,,
SY,102,A,50,15,O,WHITE R,SHORT HISTORY OF PROGRESS,,,HARPER,20,P,19.95,Textbook->Sociology->100,SY102A06.JPG,taxable,standard-rate,,
SY,102,A,50,6,R,BECKER ET AL,MAKING THE GRADE,,2,INGRAM,,P,39.95,Textbook->Sociology->100,SY102A07.JPG,taxable,standard-rate,,
SY,102,A,50,4,O,COLLINI S,WHAT ARE UNIVERSITIES FOR,,,CANBOOK,20,P,18,Textbook->Sociology->100,SY102A08.JPG,taxable,standard-rate,,
SY,102,A,50,24,R,ANGUS I,LOVE THE QUESTIONS: UNIVERSITY EDUCATION & ENL,,,LIT DISC,20,P,14.95,Textbook->Sociology->100,SY102A09.JPG,taxable,standard-rate,,
SY,102,A,50,10,R,NOBEL D,BEYOND THE PROMISED LAND,,,UTP,20,P,19.95,Textbook->Sociology->100,SY102A10.JPG,taxable,standard-rate,,
SY,201,@A,60,105,R,"FOX, BONNIE",FAMILY PATTERNS GENDER RELATIONS 3/E,,3R,OXFORD,20,P,87.95,Textbook->Sociology->200,SY201@A01.JPG,taxable,standard-rate,,
SY,201,@A,60,0,R,CHEAL,CANADIAN FAMILIES TODAY,,3,OXFORD,,P,84.95,Textbook->Sociology->200,SY201@A02.JPG,taxable,standard-rate,,*
SY,201,@OC,80,60,R,N/A,SY 201 ONLINE LEARNING COURSE PACKAGE,,,WLUPS,,P,54.95,Textbook->Sociology->200,SY201@OC01.JPG,taxable,standard-rate,,
SY,201,@OC,80,105,R,"FOX, BONNIE",FAMILY PATTERNS GENDER RELATIONS 3/E,,3R,OXFORD,20,P,87.95,Textbook->Sociology->200,SY201@OC02.JPG,taxable,standard-rate,,
SY,203,@A,60,53,R,COLLINS ET AL,DISCOVERY OF SOCIETY 8TH,,8T,MCGRAW,20,P,92.95,Textbook->Sociology->200,SY203@A.JPG,taxable,standard-rate,,
SY,203,@B,60,100,R,MORRISON K,FORMATIONS OF MODERN SOCIAL THOUGHT 2ND,,2,NELSON,20,P,69.95,Textbook->Sociology->200,SY203@B.JPG,taxable,standard-rate,,
SY,203,@C,60,100,R,MORRISON K,FORMATIONS OF MODERN SOCIAL THOUGHT 2ND,,2,NELSON,20,P,69.95,Textbook->Sociology->200,SY203@C.JPG,taxable,standard-rate,,
SY,203,@OC,80,100,R,MORRISON K,FORMATIONS OF MODERN SOCIAL THOUGHT 2ND,,2,NELSON,20,P,69.95,Textbook->Sociology->200,SY203@OC.JPG,taxable,standard-rate,,
SY,210,A,60,55,R,N/A,SY 210 A REPORTTEXT 15027,,,CSPI,,P,59.95,Textbook->Sociology->200,SY210A01.JPG,taxable,standard-rate,,
SY,210,A,60,52,R,YUNUS,BUILDING SOCIAL BUSINESS THE NEW KIND OF CAPIT,,,RAIN,,P,18.5,Textbook->Sociology->200,SY210A02.JPG,taxable,standard-rate,,
SY,224,A,60,47,R,KRAHN,WORK INDUSTRY AND CANADIAN SOCIETY,,,NELSON,,,90.95,Textbook->Sociology->200,SY224A.JPG,taxable,standard-rate,,
SY,280,A,60,90,R,BABBIE ET AL,FUNDAMENTALS OF SOCIAL RESEARCH 3RD CDN ED + P,,3R,NELSON,,P,129.95,Textbook->Sociology->200,SY280A.JPG,taxable,standard-rate,,
SY,280,OC1,60,90,R,BABBIE ET AL,FUNDAMENTALS OF SOCIAL RESEARCH 3RD CDN ED + P,,3R,NELSON,,P,129.95,Textbook->Sociology->200,SY280OC1.JPG,taxable,standard-rate,,
SY,281,A,60,0,R,N/A,SY 281 A COURSE PACKAGE (CRISTI),,,WLUPS,,P,25.95,Textbook->Sociology->200,SY281A01.JPG,taxable,standard-rate,,*
SY,281,A,60,45,R,BERG B,QUALITATIVE RESEARCH FOR THE SOCIAL SCIENCES 8,,8,PEARSON,,,107,Textbook->Sociology->200,SY281A02.JPG,taxable,standard-rate,,
SY,281,B,60,54,R,WARREN A. ET AL,DISCOVERING QUALITATIVE METHOD 2ND,,2,OXFORD,,P,65.95,Textbook->Sociology->200,SY281B01.JPG,taxable,standard-rate,,
